company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax_booked,departure_delay_minutes,load_factor
UA,1030,2025-08-09,ORD,ABQ,2025-08-09 19:35:00+00:00,2025-08-09T21:50:00Z,2025-08-09 20:14:00+00:00,2025-08-09T22:39:00Z,126,A319-100,Mainline,78,70,43,101,39.0,0.8015873015873016
OO,5020,2025-08-03,ORD,FOD,2025-08-03 12:30:00+00:00,2025-08-03T14:03:00Z,2025-08-03 12:20:00+00:00,2025-08-03T13:49:00Z,50,CRJ-200,Express,60,59,29,25,-10.0,0.5
YX,3718,2025-08-10,ORD,MSN,2025-08-10 09:02:00+00:00,2025-08-10T10:13:00Z,2025-08-10 08:58:00+00:00,2025-08-10T10:05:00Z,76,ERJ-175,Express,63,81,39,70,-4.0,0.9210526315789473
OO,5538,2025-08-09,ORD,HSV,2025-08-09 18:25:00+00:00,2025-08-09T20:14:00Z,2025-08-09 18:15:00+00:00,2025-08-09T19:46:00Z,50,CRJ-550,Express,94,38,29,20,-10.0,0.4
UA,1778,2025-08-10,ORD,OMA,2025-08-10 08:45:00+00:00,2025-08-10T10:27:00Z,2025-08-10 08:56:00+00:00,2025-08-10T11:09:00Z,126,A319-100,Mainline,62,37,43,118,11.0,0.9365079365079365
UA,2137,2025-08-07,ORD,SLC,2025-08-07 09:02:00+00:00,2025-08-07T11:40:00Z,2025-08-07 09:01:00+00:00,2025-08-07T11:22:00Z,166,B737-800,Mainline,957,929,51,166,-1.0,1.0
UA,2137,2025-08-13,ORD,SLC,2025-08-13 09:02:00+00:00,2025-08-13T11:40:00Z,2025-08-13 09:18:00+00:00,2025-08-13T11:56:00Z,166,B737-800,Mainline,68,106,51,138,16.0,0.8313253012048193
UA,2427,2025-08-05,ORD,CVG,2025-08-05 18:10:00+00:00,2025-08-05T20:34:00Z,2025-08-05 18:08:00+00:00,2025-08-05T20:40:00Z,126,B737-700,Mainline,84,104,43,107,-2.0,0.8492063492063492
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11T18:22:00Z,2025-08-11 15:47:00+00:00,2025-08-11T18:22:00Z,50,CRJ-550,Express,-36,78,29,41,12.0,0.82
UA,1304,2025-08-05,ORD,LAS,2025-08-05 11:29:00+00:00,2025-08-05T13:28:00Z,2025-08-05 11:44:00+00:00,2025-08-05T13:41:00Z,179,B737-MAX9,Mainline,18,59,56,179,15.0,1.0
OO,5250,2025-08-15,ORD,BNA,2025-08-15 17:50:00+00:00,2025-08-15T19:39:00Z,2025-08-15 17:49:00+00:00,2025-08-15T19:21:00Z,76,ERJ-175,Express,65,55,34,70,-1.0,0.9210526315789473
UA,2666,2025-08-10,ORD,DEN,2025-08-10 05:00:00+00:00,2025-08-10T06:43:00Z,2025-08-10 04:56:00+00:00,2025-08-10T06:55:00Z,200,A321-2NX,Mainline,515,477,62,190,-4.0,0.95
OO,5568,2025-08-02,ORD,MLI,2025-08-02 09:07:00+00:00,2025-08-02T10:22:00Z,2025-08-02 09:00:00+00:00,2025-08-02T10:20:00Z,50,CRJ-200,Express,72,73,29,45,-7.0,0.9
OO,5849,2025-08-09,ORD,PWM,2025-08-09 13:55:00+00:00,2025-08-09T17:37:00Z,2025-08-09 13:53:00+00:00,2025-08-09T17:34:00Z,76,ERJ-175,Express,117,56,34,70,-2.0,0.9210526315789473
UA,763,2025-08-12,ORD,PWM,2025-08-12 10:58:00+00:00,2025-08-12T14:24:00Z,2025-08-12 10:56:00+00:00,2025-08-12T14:14:00Z,166,B737-800,Mainline,209,214,51,154,-2.0,0.927710843373494
YX,3465,2025-08-05,ORD,GSP,2025-08-05 17:55:00+00:00,2025-08-05T21:00:00Z,2025-08-05 18:11:00+00:00,2025-08-05T21:06:00Z,76,ERJ-175,Express,64,49,34,74,16.0,0.9736842105263158
UA,476,2025-08-07,ORD,CVG,2025-08-07 10:53:00+00:00,2025-08-07T13:14:00Z,2025-08-07 10:51:00+00:00,2025-08-07T13:08:00Z,150,A320-200,Mainline,66,62,46,126,-2.0,0.84
UA,2254,2025-08-08,ORD,PDX,2025-08-08 09:10:00+00:00,2025-08-08T11:43:00Z,2025-08-08 09:03:00+00:00,2025-08-08T11:41:00Z,200,A321-2NX,Mainline,535,534,62,196,-7.0,0.98
UA,2427,2025-08-15,ORD,CVG,2025-08-15 18:10:00+00:00,2025-08-15T20:34:00Z,2025-08-15 18:39:00+00:00,2025-08-15T21:06:00Z,126,B737-700,Mainline,71,44,43,65,29.0,0.5158730158730159
UA,1491,2025-08-03,ORD,DFW,2025-08-03 10:35:00+00:00,2025-08-03T13:14:00Z,2025-08-03 10:35:00+00:00,2025-08-03T14:03:00Z,150,A320-200,Mainline,159,166,46,149,0.0,0.9933333333333333
YX,3628,2025-08-04,ORD,IND,2025-08-04 17:50:00+00:00,2025-08-04T20:03:00Z,2025-08-04 17:51:00+00:00,2025-08-04T19:54:00Z,76,ERJ-175,Express,59,52,34,73,1.0,0.9605263157894737
UA,2369,2025-08-08,ORD,AUS,2025-08-08 08:50:00+00:00,2025-08-08T11:44:00Z,2025-08-08 08:44:00+00:00,2025-08-08T11:24:00Z,166,B737-800,Mainline,71,81,51,154,-6.0,0.927710843373494
OO,5577,2025-08-11,ORD,JAX,2025-08-11 07:00:00+00:00,2025-08-11T10:39:00Z,2025-08-11 06:59:00+00:00,2025-08-11T10:31:00Z,76,ERJ-175,Express,645,608,34,69,-1.0,0.9078947368421053
UA,422,2025-08-03,ORD,ATH,2025-08-03 16:15:00+00:00,2025-08-04T10:30:00Z,2025-08-03 16:52:00+00:00,2025-08-04T11:08:00Z,318,B787-10,Mainline,185,197,155,287,37.0,0.9025157232704403
UA,1041,2025-08-05,ORD,GRR,2025-08-05 15:35:00+00:00,2025-08-05T17:41:00Z,2025-08-05 15:30:00+00:00,2025-08-05T17:39:00Z,126,B737-700,Mainline,57,64,43,111,-5.0,0.8809523809523809
UA,1044,2025-08-15,ORD,LAX,2025-08-15 09:05:00+00:00,2025-08-15T11:40:00Z,2025-08-15 10:09:00+00:00,2025-08-15T12:14:00Z,234,B757-300,Mainline,984,1053,66,220,64.0,0.9401709401709402
UA,944,2025-08-08,ORD,FRA,2025-08-08 15:10:00+00:00,2025-08-09T06:30:00Z,2025-08-08 15:06:00+00:00,2025-08-09T06:21:00Z,318,B787-10,Mainline,185,193,155,294,-4.0,0.9245283018867925
UA,1485,2025-08-15,ORD,SEA,2025-08-15 13:40:00+00:00,2025-08-15T16:20:00Z,2025-08-15 13:40:00+00:00,2025-08-15T16:08:00Z,179,B737-900,Mainline,74,95,56,179,0.0,1.0
G7,4491,2025-08-01,ORD,CAE,2025-08-01 18:30:00+00:00,2025-08-01T21:45:00Z,2025-08-01 18:30:00+00:00,2025-08-01T21:39:00Z,50,CRJ-550,Express,80,68,29,47,0.0,0.94
G7,4173,2025-08-06,ORD,AVL,2025-08-06 13:55:00+00:00,2025-08-06T16:55:00Z,2025-08-06 13:49:00+00:00,2025-08-06T16:27:00Z,50,CRJ-550,Express,112,135,29,44,-6.0,0.88
UA,2008,2025-08-13,ORD,MCO,2025-08-13 11:02:00+00:00,2025-08-13T14:59:00Z,2025-08-13 11:05:00+00:00,2025-08-13T14:59:00Z,166,B737-800,Mainline,1002,64,51,163,3.0,0.9819277108433735
OO,5538,2025-08-13,ORD,HSV,2025-08-13 18:25:00+00:00,2025-08-13T20:14:00Z,2025-08-13 18:25:00+00:00,2025-08-13T20:05:00Z,50,CRJ-550,Express,76,81,29,34,0.0,0.68
UA,2424,2025-08-03,ORD,RDU,2025-08-03 18:20:00+00:00,2025-08-03T21:27:00Z,2025-08-03 18:20:00+00:00,2025-08-03T21:21:00Z,179,B737-MAX9,Mainline,80,58,56,179,0.0,1.0
OO,5140,2025-08-01,ORD,CMX,2025-08-01 21:05:00+00:00,2025-08-01T23:44:00Z,2025-08-01 22:59:00+00:00,2025-08-02T01:27:00Z,50,CRJ-200,Express,55,120,29,48,114.0,0.96
G7,4425,2025-08-11,ORD,GRR,2025-08-11 14:00:00+00:00,2025-08-11T16:04:00Z,2025-08-11 14:26:00+00:00,2025-08-11T16:22:00Z,50,CRJ-550,Express,140,187,29,50,26.0,1.0
UA,1830,2025-08-07,ORD,DSM,2025-08-07 13:12:00+00:00,2025-08-07T14:41:00Z,2025-08-07 13:30:00+00:00,2025-08-07T14:42:00Z,150,A320-200,Mainline,58,99,46,150,18.0,1.0
G7,4468,2025-08-04,ORD,LEX,2025-08-04 21:20:00+00:00,2025-08-04T23:50:00Z,2025-08-04 21:32:00+00:00,2025-08-05T00:09:00Z,50,CRJ-550,Express,69,48,29,43,12.0,0.86
UA,1811,2025-08-10,ORD,MSP,2025-08-10 12:45:00+00:00,2025-08-10T14:28:00Z,2025-08-10 13:25:00+00:00,2025-08-10T15:21:00Z,166,B737-MAX8,Mainline,81,159,60,165,40.0,0.9939759036144579
G7,4518,2025-08-08,ORD,STL,2025-08-08 16:47:00+00:00,2025-08-08T18:07:00Z,2025-08-08 16:45:00+00:00,2025-08-08T18:16:00Z,50,CRJ-550,Express,44,41,29,48,-2.0,0.96
OO,5309,2025-08-11,ORD,FWA,2025-08-11 20:05:00+00:00,2025-08-11T22:21:00Z,2025-08-11 20:28:00+00:00,2025-08-11T22:27:00Z,76,ERJ-175,Express,-5,29,34,34,23.0,0.4473684210526316
OO,5469,2025-08-02,ORD,CVG,2025-08-02 10:53:00+00:00,2025-08-02T13:17:00Z,2025-08-02 10:52:00+00:00,2025-08-02T13:17:00Z,76,ERJ-175,Express,82,84,39,76,-1.0,1.0
YX,3468,2025-08-13,ORD,BGR,2025-08-13 11:50:00+00:00,2025-08-13T15:39:00Z,2025-08-13 11:45:00+00:00,2025-08-13T15:10:00Z,70,ERJ-170,Express,47,65,34,68,-5.0,0.9714285714285714
OO,4748,2025-08-08,ORD,ATW,2025-08-08 20:20:00+00:00,2025-08-08T21:35:00Z,2025-08-08 23:05:00+00:00,2025-08-08T23:57:00Z,50,CRJ-200,Express,0,37,29,37,165.0,0.74
UA,2323,2025-08-06,ORD,MCO,2025-08-06 09:15:00+00:00,2025-08-06T13:10:00Z,2025-08-06 09:08:00+00:00,2025-08-06T12:54:00Z,200,A321-2NX,Mainline,770,741,62,199,-7.0,0.995
OO,5819,2025-08-01,ORD,DLH,2025-08-01 09:00:00+00:00,2025-08-01T10:51:00Z,2025-08-01 08:53:00+00:00,2025-08-01T10:33:00Z,50,CRJ-550,Express,55,55,29,45,-7.0,0.9
UA,2040,2025-08-04,ORD,DEN,2025-08-04 20:10:00+00:00,2025-08-04T22:00:00Z,2025-08-04 20:09:00+00:00,2025-08-04T21:43:00Z,179,B737-900,Mainline,95,69,56,174,-1.0,0.9720670391061452
UA,1599,2025-08-15,ORD,DEN,2025-08-15 08:45:00+00:00,2025-08-15T10:35:00Z,2025-08-15 08:44:00+00:00,2025-08-15T10:20:00Z,362,B777-2HD,Mainline,754,737,87,361,-1.0,0.9972375690607734
UA,2370,2025-08-14,ORD,BOS,2025-08-14 14:28:00+00:00,2025-08-14T18:06:00Z,2025-08-14 14:23:00+00:00,2025-08-14T17:59:00Z,179,B737-900,Mainline,82,68,56,179,-5.0,1.0
UA,1495,2025-08-09,ORD,TVC,2025-08-09 21:10:00+00:00,2025-08-09T23:33:00Z,2025-08-09 21:55:00+00:00,2025-08-10T00:35:00Z,179,B737-MAX9,Mainline,102,162,119,67,45.0,0.3743016759776536
UA,2684,2025-08-13,ORD,FCA,2025-08-13 08:45:00+00:00,2025-08-13T11:36:00Z,2025-08-13 08:42:00+00:00,2025-08-13T11:28:00Z,179,B737-900,Mainline,75,99,56,170,-3.0,0.9497206703910615
OO,5470,2025-08-01,ORD,GEG,2025-08-01 08:40:00+00:00,2025-08-01T10:56:00Z,2025-08-01 08:37:00+00:00,2025-08-01T10:13:00Z,76,ERJ-175,Express,49,76,34,74,-3.0,0.9736842105263158
UA,1776,2025-08-13,ORD,PHL,2025-08-13 18:20:00+00:00,2025-08-13T21:35:00Z,2025-08-13 19:59:00+00:00,2025-08-13T22:54:00Z,166,B737-800,Mainline,15,62,51,166,99.0,1.0
UA,1577,2025-08-12,ORD,SFO,2025-08-12 14:40:00+00:00,2025-08-12T17:26:00Z,2025-08-12 14:36:00+00:00,2025-08-12T17:14:00Z,234,B757-300,Mainline,123,128,66,234,-4.0,1.0
UA,1842,2025-08-06,ORD,SAN,2025-08-06 20:20:00+00:00,2025-08-06T22:44:00Z,2025-08-06 23:55:00+00:00,2025-08-07T01:54:00Z,200,A321-2NX,Mainline,85,163,62,173,215.0,0.865
OO,5946,2025-08-14,ORD,RAP,2025-08-14 20:05:00+00:00,2025-08-14T21:46:00Z,2025-08-14 20:11:00+00:00,2025-08-14T21:35:00Z,70,ERJ-175,Express,101,110,34,58,6.0,0.8285714285714286
G7,4482,2025-08-07,ORD,TUL,2025-08-07 15:35:00+00:00,2025-08-07T17:35:00Z,2025-08-07 15:31:00+00:00,2025-08-07T17:20:00Z,50,CRJ-550,Express,45,62,29,43,-4.0,0.86
UA,600,2025-08-11,ORD,LAS,2025-08-11 14:40:00+00:00,2025-08-11T16:40:00Z,2025-08-11 14:36:00+00:00,2025-08-11T16:40:00Z,179,B737-900,Mainline,86,70,56,111,-4.0,0.6201117318435754
UA,2040,2025-08-01,ORD,DEN,2025-08-01 20:10:00+00:00,2025-08-01T22:00:00Z,2025-08-01 20:10:00+00:00,2025-08-01T22:11:00Z,179,B737-900,Mainline,77,66,56,163,0.0,0.9106145251396648
YX,3433,2025-08-10,ORD,CVG,2025-08-10 16:35:00+00:00,2025-08-10T19:02:00Z,2025-08-10 16:34:00+00:00,2025-08-10T18:51:00Z,76,ERJ-175,Express,114,51,34,64,-1.0,0.8421052631578947
OO,5652,2025-08-13,ORD,GEG,2025-08-13 19:38:00+00:00,2025-08-13T21:59:00Z,2025-08-13 20:21:00+00:00,2025-08-13T22:44:00Z,76,ERJ-175,Express,71,95,34,72,43.0,0.9473684210526315
OO,5446,2025-08-04,ORD,CLE,2025-08-04 15:50:00+00:00,2025-08-04T18:21:00Z,2025-08-04 15:53:00+00:00,2025-08-04T18:31:00Z,76,ERJ-175,Express,56,85,34,76,3.0,1.0
UA,534,2025-08-06,ORD,EWR,2025-08-06 17:55:00+00:00,2025-08-06T21:28:00Z,2025-08-06 20:33:00+00:00,2025-08-07T00:42:00Z,200,A321-2NX,Mainline,76,257,62,131,158.0,0.655
UA,2106,2025-08-13,ORD,SFO,2025-08-13 21:40:00+00:00,2025-08-14T00:30:00Z,2025-08-13 21:48:00+00:00,2025-08-14T00:17:00Z,200,A321-2NX,Mainline,75,101,62,129,8.0,0.645
UA,2323,2025-08-07,ORD,MCO,2025-08-07 09:15:00+00:00,2025-08-07T13:10:00Z,2025-08-07 09:13:00+00:00,2025-08-07T12:54:00Z,200,A321-2NX,Mainline,717,688,62,193,-2.0,0.965
UA,1612,2025-08-12,ORD,MEM,2025-08-12 20:00:00+00:00,2025-08-12T22:00:00Z,2025-08-12 23:23:00+00:00,2025-08-13T01:11:00Z,126,B737-700,Mainline,100,47,43,50,203.0,0.3968253968253968
YX,3614,2025-08-03,ORD,MCI,2025-08-03 21:25:00+00:00,2025-08-03T23:14:00Z,2025-08-03 21:33:00+00:00,2025-08-03T23:14:00Z,76,ERJ-175,Express,154,132,34,76,8.0,1.0
OO,5383,2025-08-13,ORD,TVC,2025-08-13 13:55:00+00:00,2025-08-13T16:12:00Z,2025-08-13 14:03:00+00:00,2025-08-13T16:10:00Z,50,CRJ-550,Express,40,58,29,50,8.0,1.0
UA,2039,2025-08-01,ORD,MCO,2025-08-01 17:51:00+00:00,2025-08-01T21:47:00Z,2025-08-01 18:09:00+00:00,2025-08-01T21:42:00Z,200,A321-2NX,Mainline,74,85,62,200,18.0,1.0
UA,312,2025-08-04,ORD,CHS,2025-08-04 18:15:00+00:00,2025-08-04T21:33:00Z,2025-08-04 18:15:00+00:00,2025-08-04T21:40:00Z,150,A320-200,Mainline,70,80,46,148,0.0,0.9866666666666667
UA,1933,2025-08-01,ORD,LAS,2025-08-01 08:47:00+00:00,2025-08-01T10:55:00Z,2025-08-01 08:44:00+00:00,2025-08-01T10:36:00Z,179,B737-900,Mainline,77,87,56,179,-3.0,1.0
OO,5118,2025-08-14,ORD,PLN,2025-08-14 12:45:00+00:00,2025-08-14T15:08:00Z,2025-08-14 12:38:00+00:00,2025-08-14T14:54:00Z,50,CRJ-200,Express,57,47,29,42,-7.0,0.84
UA,288,2025-08-08,ORD,SNN,2025-08-08 18:05:00+00:00,2025-08-09T07:30:00Z,2025-08-08 19:13:00+00:00,2025-08-09T08:44:00Z,176,B757-200,Mainline,240,220,122,173,68.0,0.9829545454545454
OO,5395,2025-08-05,ORD,GSO,2025-08-05 13:44:00+00:00,2025-08-05T16:51:00Z,2025-08-05 13:43:00+00:00,2025-08-05T16:53:00Z,70,ERJ-175,Express,39,42,34,60,-1.0,0.8571428571428571
OO,5868,2025-08-06,ORD,YWG,2025-08-06 19:58:00+00:00,2025-08-06T22:33:00Z,2025-08-06 23:38:00+00:00,2025-08-07T01:51:00Z,76,ERJ-175,Express,68,243,42,64,220.0,0.8421052631578947
OO,4748,2025-08-05,ORD,ATW,2025-08-05 20:20:00+00:00,2025-08-05T21:35:00Z,2025-08-05 20:13:00+00:00,2025-08-05T21:32:00Z,50,CRJ-550,Express,124,71,29,38,-7.0,0.76
OO,5124,2025-08-02,ORD,EAU,2025-08-02 21:07:00+00:00,2025-08-02T22:30:00Z,2025-08-02 21:14:00+00:00,2025-08-02T22:25:00Z,50,CRJ-200,Express,61,67,29,25,7.0,0.5
UA,1933,2025-08-12,ORD,LAS,2025-08-12 08:47:00+00:00,2025-08-12T10:55:00Z,2025-08-12 09:08:00+00:00,2025-08-12T10:50:00Z,179,B737-900,Mainline,528,558,56,127,21.0,0.7094972067039106
UA,293,2025-08-05,ORD,LGA,2025-08-05 11:00:00+00:00,2025-08-05T14:20:00Z,2025-08-05 10:49:00+00:00,2025-08-05T14:04:00Z,166,B737-800,Mainline,57,60,51,159,-11.0,0.9578313253012049
UA,1834,2025-08-07,ORD,TPA,2025-08-07 11:12:00+00:00,2025-08-07T15:02:00Z,2025-08-07 11:22:00+00:00,2025-08-07T14:59:00Z,166,B737-800,Mainline,1002,959,51,153,10.0,0.9216867469879518
UA,970,2025-08-02,ORD,FCO,2025-08-02 15:50:00+00:00,2025-08-03T07:55:00Z,2025-08-02 15:43:00+00:00,2025-08-03T07:01:00Z,318,B787-10,Mainline,571,556,100,251,-7.0,0.789308176100629
UA,1657,2025-08-09,ORD,LGA,2025-08-09 07:00:00+00:00,2025-08-09T10:18:00Z,2025-08-09 06:50:00+00:00,2025-08-09T09:56:00Z,126,A319-100,Mainline,635,627,43,126,-10.0,1.0
OO,5275,2025-08-01,ORD,DLH,2025-08-01 20:15:00+00:00,2025-08-01T22:00:00Z,2025-08-01 20:11:00+00:00,2025-08-01T21:59:00Z,50,CRJ-550,Express,99,76,29,45,-4.0,0.9
YX,3520,2025-08-13,ORD,BDL,2025-08-13 08:50:00+00:00,2025-08-13T12:22:00Z,2025-08-13 08:43:00+00:00,2025-08-13T11:43:00Z,76,ERJ-175,Express,936,614,70,70,-7.0,0.9210526315789473
UA,563,2025-08-05,ORD,EWR,2025-08-05 07:10:00+00:00,2025-08-05T10:28:00Z,2025-08-05 07:02:00+00:00,2025-08-05T10:07:00Z,200,A321-2NX,Mainline,400,409,62,186,-8.0,0.93
UA,1803,2025-08-09,ORD,DEN,2025-08-09 10:44:00+00:00,2025-08-09T12:32:00Z,2025-08-09 10:57:00+00:00,2025-08-09T12:43:00Z,179,B737-900,Mainline,23,54,56,179,13.0,1.0
UA,980,2025-08-09,ORD,DUB,2025-08-09 20:15:00+00:00,2025-08-10T09:45:00Z,2025-08-09 20:27:00+00:00,2025-08-10T10:16:00Z,243,B787-8,Mainline,375,387,150,233,12.0,0.9588477366255144
OO,4789,2025-08-09,ORD,FAR,2025-08-09 20:00:00+00:00,2025-08-09T22:12:00Z,2025-08-09 21:13:00+00:00,2025-08-09T23:15:00Z,76,ERJ-175,Express,267,326,34,65,73.0,0.8552631578947368
OO,4645,2025-08-13,ORD,FWA,2025-08-13 11:05:00+00:00,2025-08-13T13:17:00Z,2025-08-13 11:00:00+00:00,2025-08-13T13:00:00Z,50,CRJ-200,Express,88,93,29,46,-5.0,0.92
UA,714,2025-08-01,ORD,MDT,2025-08-01 19:52:00+00:00,2025-08-01T22:56:00Z,2025-08-01 20:10:00+00:00,2025-08-01T23:02:00Z,150,A320-200,Mainline,1429,1443,54,118,18.0,0.7866666666666666
UA,2333,2025-08-03,ORD,BWI,2025-08-03 10:46:00+00:00,2025-08-03T13:48:00Z,2025-08-03 10:48:00+00:00,2025-08-03T13:36:00Z,179,B737-900,Mainline,63,73,56,179,2.0,1.0
YX,3601,2025-08-03,ORD,YYZ,2025-08-03 08:50:00+00:00,2025-08-03T11:49:00Z,2025-08-03 08:48:00+00:00,2025-08-03T11:34:00Z,76,ERJ-175,Express,52,53,42,76,-2.0,1.0
UA,1859,2025-08-03,ORD,SNA,2025-08-03 16:50:00+00:00,2025-08-03T19:18:00Z,2025-08-03 16:49:00+00:00,2025-08-03T19:08:00Z,126,B737-700,Mainline,167,57,43,125,-1.0,0.9920634920634921
UA,224,2025-08-13,ORD,BZN,2025-08-13 09:20:00+00:00,2025-08-13T11:47:00Z,2025-08-13 09:34:00+00:00,2025-08-13T11:51:00Z,166,B737-800,Mainline,23,62,51,149,14.0,0.8975903614457831
UA,2278,2025-08-15,ORD,SEA,2025-08-15 16:15:00+00:00,2025-08-15T18:58:00Z,2025-08-15 16:15:00+00:00,2025-08-15T18:49:00Z,200,A321-2NX,Mainline,80,90,62,194,0.0,0.97
UA,1658,2025-08-02,ORD,EWR,2025-08-02 06:00:00+00:00,2025-08-02T09:13:00Z,2025-08-02 05:58:00+00:00,2025-08-02T09:40:00Z,179,B737-MAX9,Mainline,405,380,56,173,-2.0,0.9664804469273743
OO,5344,2025-08-15,ORD,MBS,2025-08-15 11:05:00+00:00,2025-08-15T13:22:00Z,2025-08-15 11:14:00+00:00,2025-08-15T13:28:00Z,50,CRJ-200,Express,106,130,29,45,9.0,0.9
UA,1564,2025-08-03,ORD,MSP,2025-08-03 20:05:00+00:00,2025-08-03T21:43:00Z,2025-08-03 20:58:00+00:00,2025-08-03T22:19:00Z,179,B737-900,Mainline,130,174,119,179,53.0,1.0
G7,4416,2025-08-14,ORD,STL,2025-08-14 18:05:00+00:00,2025-08-14T19:31:00Z,2025-08-14 18:02:00+00:00,2025-08-14T19:29:00Z,50,CRJ-550,Express,316,297,29,49,-3.0,0.98
OO,5448,2025-08-03,ORD,FWA,2025-08-03 14:00:00+00:00,2025-08-03T16:12:00Z,2025-08-03 13:59:00+00:00,2025-08-03T16:16:00Z,50,CRJ-200,Express,132,131,29,49,-1.0,0.98
YX,3694,2025-08-09,ORD,OMA,2025-08-09 12:52:00+00:00,2025-08-09T14:29:00Z,2025-08-09 13:08:00+00:00,2025-08-09T14:40:00Z,76,ERJ-175,Express,47,47,34,76,16.0,1.0
G7,4502,2025-08-13,ORD,LEX,2025-08-13 10:50:00+00:00,2025-08-13T13:21:00Z,2025-08-13 10:46:00+00:00,2025-08-13T12:55:00Z,50,CRJ-550,Express,55,62,29,50,-4.0,1.0
G7,4390,2025-08-08,ORD,CHA,2025-08-08 14:09:00+00:00,2025-08-08T16:55:00Z,2025-08-08 14:00:00+00:00,2025-08-08T16:45:00Z,50,CRJ-550,Express,54,30,29,48,-9.0,0.96
UA,2387,2025-08-07,ORD,MCO,2025-08-07 06:00:00+00:00,2025-08-07T09:47:00Z,2025-08-07 07:54:00+00:00,2025-08-07T11:33:00Z,179,B737-MAX9,Mainline,78,77,62,146,114.0,0.8156424581005587
YX,3707,2025-08-09,ORD,IND,2025-08-09 19:45:00+00:00,2025-08-09T22:00:00Z,2025-08-09 19:51:00+00:00,2025-08-09T22:10:00Z,76,ERJ-175,Express,59,85,39,46,6.0,0.6052631578947368
YX,3604,2025-08-02,ORD,CMH,2025-08-02 19:35:00+00:00,2025-08-02T22:08:00Z,2025-08-02 20:09:00+00:00,2025-08-02T22:20:00Z,76,ERJ-175,Express,49,32,39,67,34.0,0.881578947368421
YX,3542,2025-08-11,ORD,YUL,2025-08-11 17:58:00+00:00,2025-08-11T21:29:00Z,2025-08-11 17:51:00+00:00,2025-08-11T21:32:00Z,76,ERJ-175,Express,68,66,42,73,-7.0,0.9605263157894737
OO,5444,2025-08-15,ORD,LIT,2025-08-15 08:45:00+00:00,2025-08-15T10:46:00Z,2025-08-15 08:43:00+00:00,2025-08-15T10:18:00Z,50,CRJ-550,Express,40,46,29,41,-2.0,0.82
UA,2090,2025-08-02,ORD,MIA,2025-08-02 07:01:00+00:00,2025-08-02T11:18:00Z,2025-08-02 07:02:00+00:00,2025-08-02T11:10:00Z,166,B737-800,Mainline,61,71,57,165,1.0,0.9939759036144579
YX,3571,2025-08-08,ORD,IND,2025-08-08 13:05:00+00:00,2025-08-08T15:18:00Z,2025-08-08 13:01:00+00:00,2025-08-08T15:16:00Z,70,ERJ-170,Express,60,67,34,66,-4.0,0.9428571428571428
UA,2059,2025-08-06,ORD,PDX,2025-08-06 19:55:00+00:00,2025-08-06T22:29:00Z,2025-08-06 22:08:00+00:00,2025-08-07T00:19:00Z,179,B737-MAX9,Mainline,85,224,56,167,133.0,0.9329608938547486
UA,1989,2025-08-01,ORD,BOS,2025-08-01 18:20:00+00:00,2025-08-01T21:59:00Z,2025-08-01 18:21:00+00:00,2025-08-01T21:44:00Z,179,B737-900,Mainline,70,81,56,179,1.0,1.0
UA,2011,2025-08-14,ORD,YVR,2025-08-14 08:48:00+00:00,2025-08-14T11:33:00Z,2025-08-14 08:43:00+00:00,2025-08-14T11:10:00Z,150,A320-200,Mainline,62,53,60,147,-5.0,0.98
OO,4780,2025-08-14,ORD,CAK,2025-08-14 11:00:00+00:00,2025-08-14T13:34:00Z,2025-08-14 10:53:00+00:00,2025-08-14T13:29:00Z,50,CRJ-550,Express,2731,2449,29,45,-7.0,0.9
UA,1933,2025-08-04,ORD,LAS,2025-08-04 08:47:00+00:00,2025-08-04T10:55:00Z,2025-08-04 08:43:00+00:00,2025-08-04T10:34:00Z,179,B737-900,Mainline,73,73,56,179,-4.0,1.0
UA,2202,2025-08-12,ORD,IAH,2025-08-12 18:25:00+00:00,2025-08-12T21:21:00Z,2025-08-12 19:38:00+00:00,2025-08-12T22:43:00Z,179,B737-900,Mainline,9,71,56,178,73.0,0.994413407821229
UA,2232,2025-08-08,ORD,MSP,2025-08-08 07:24:00+00:00,2025-08-08T09:03:00Z,2025-08-08 07:16:00+00:00,2025-08-08T09:07:00Z,166,B737-800,Mainline,55,56,51,125,-8.0,0.7530120481927711
UA,1741,2025-08-09,ORD,JAC,2025-08-09 09:20:00+00:00,2025-08-09T11:35:00Z,2025-08-09 09:13:00+00:00,2025-08-09T11:59:00Z,126,B737-700,Mainline,92,72,43,124,-7.0,0.9841269841269841
OO,5493,2025-08-13,ORD,ATW,2025-08-13 11:05:00+00:00,2025-08-13T12:18:00Z,2025-08-13 12:47:00+00:00,2025-08-13T14:02:00Z,50,CRJ-200,Express,104,50,29,48,102.0,0.96
