company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,total_seats,tight_ground_time,transfer_bags,origin_bags,total_bags_per_seat,total_pax_booked,total_ssr_count,ssr_per_pax,tight_ground_time_norm,total_bags_per_seat_norm,ssr_per_pax_norm,difficulty_score,daily_difficulty_rank,difficulty_classification
OO,4748,2025-08-08,ATW,0,29,50,29,21,13,0.68,37,1.0,0.02702702702702703,0.05206463195691203,0.44823001495762005,0.16216216216216217,0.22081893635889807,131,Difficult
UA,2323,2025-08-06,MCO,770,62,200,0,42,67,0.545,199,2.0,0.010050251256281407,0.0,0.4007056451612903,0.0674802584350323,0.15606196786544088,348,Medium
OO,5819,2025-08-01,DLH,55,29,50,0,20,7,0.54,45,3.0,0.06666666666666667,0.0,0.31561611036684434,0.6,0.30520537012228144,52,Difficult
UA,2040,2025-08-04,DEN,95,56,179,0,50,46,0.5363128491620112,174,1.0,0.005747126436781609,0.0,0.3324412233677838,0.034482758620689655,0.12230799399615783,446,Easy
UA,1599,2025-08-15,DEN,754,87,362,0,52,195,0.6823204419889503,361,5.0,0.013850415512465374,0.0,0.4471312039913684,0.02077562326869806,0.15596894242002216,252,Medium
UA,2370,2025-08-14,BOS,82,56,179,0,59,59,0.659217877094972,179,6.0,0.0335195530726257,0.0,0.48834498049073055,0.24022346368715083,0.24285614805929379,173,Medium
UA,1495,2025-08-09,TVC,102,119,179,17,42,1,0.24022346368715083,67,1.0,0.014925373134328358,0.0776255707762557,0.0812320700588857,0.0884466556108347,0.08243476548199204,493,Easy
UA,2684,2025-08-13,FCA,75,56,179,0,97,30,0.7094972067039106,170,5.0,0.029411764705882353,0.0,0.3889572210143128,0.21148459383753504,0.2001472716172826,192,Medium
OO,5470,2025-08-01,GEG,49,34,76,0,31,21,0.6842105263157895,74,2.0,0.02702702702702703,0.0,0.42411004280075665,0.24324324324324326,0.22245109534799998,185,Medium
UA,1776,2025-08-13,PHL,15,51,166,36,43,24,0.4036144578313253,166,0.0,0.0,0.05598755832037325,0.20399242313856916,0.0,0.08665999381964747,471,Easy
UA,1577,2025-08-12,SFO,123,66,234,0,37,134,0.7307692307692307,234,7.0,0.029914529914529916,0.0,0.4787501346064108,0.23931623931623933,0.23935545797421673,131,Medium
UA,1842,2025-08-06,SAN,85,62,200,0,50,52,0.51,173,4.0,0.023121387283236993,0.0,0.37399193548387094,0.15524360033030554,0.17641184527139217,301,Medium
OO,5946,2025-08-14,RAP,101,34,70,0,40,9,0.7,58,0.0,0.0,0.0,0.5195014073180538,0.0,0.1731671357726846,381,Medium
G7,4482,2025-08-07,TUL,45,29,50,0,19,3,0.44,43,1.0,0.023255813953488372,0.0,0.25757575757575757,0.09302325581395349,0.11686633779657035,434,Easy
UA,600,2025-08-11,LAS,86,56,179,0,52,34,0.48044692737430167,111,5.0,0.04504504504504504,0.0,0.30741773867614264,0.13513513513513514,0.14751762460375925,336,Medium
UA,2040,2025-08-01,DEN,77,56,179,0,77,26,0.5754189944134078,163,3.0,0.018404907975460124,0.0,0.3422628891071883,0.16564417177914112,0.16930235362877646,351,Medium
YX,3433,2025-08-10,CVG,114,34,76,0,50,4,0.7105263157894737,64,1.0,0.015625,0.0,0.47139588100686497,0.15208333333333335,0.20782640478006612,258,Medium
OO,5652,2025-08-13,GEG,71,34,76,0,33,9,0.5526315789473685,72,4.0,0.05555555555555555,0.0,0.29410185817158374,0.3994708994708995,0.2311909192141611,123,Difficult
OO,5446,2025-08-04,CLE,56,34,76,0,11,27,0.5,76,1.0,0.013157894736842105,0.0,0.3081180811808118,0.07894736842105263,0.1290218165339548,418,Medium
UA,534,2025-08-06,EWR,76,62,200,0,16,29,0.225,131,1.0,0.007633587786259542,0.0,0.15646601382488481,0.05125408942202835,0.06924003441563772,491,Easy
UA,2106,2025-08-13,SFO,75,62,200,0,28,23,0.255,129,2.0,0.015503875968992248,0.0,0.11412647530234592,0.11148025101513474,0.07520224210582689,492,Easy
UA,2323,2025-08-07,MCO,717,62,200,0,56,70,0.63,193,4.0,0.02072538860103627,0.0,0.4015151515151516,0.08290155440414508,0.16147223530643223,258,Medium
UA,1612,2025-08-12,MEM,100,43,126,0,38,11,0.3888888888888889,50,3.0,0.06,0.0,0.22748483434437705,0.48,0.23582827811479234,138,Medium
YX,3614,2025-08-03,MCI,154,34,76,0,44,6,0.6578947368421053,76,0.0,0.0,0.0,0.46904024767801866,0.0,0.15634674922600622,397,Medium
OO,5383,2025-08-13,TVC,40,29,50,0,27,6,0.66,50,3.0,0.06,0.0,0.35902666472388167,0.43142857142857144,0.26348507871748433,70,Difficult
UA,2039,2025-08-01,MCO,74,62,200,0,53,71,0.62,200,0.0,0.0,0.0,0.37580252543967163,0.0,0.12526750847989054,459,Easy
UA,312,2025-08-04,CHS,70,46,150,0,43,40,0.5533333333333333,148,1.0,0.006756756756756757,0.0,0.34384191668003633,0.04054054054054054,0.12812748574019228,420,Medium
UA,1933,2025-08-01,LAS,77,56,179,0,93,48,0.7877094972067039,179,0.0,0.0,0.0,0.5019754430713947,0.0,0.16732514769046491,356,Medium
OO,5118,2025-08-14,PLN,57,29,50,0,16,30,0.92,42,2.0,0.047619047619047616,0.0,0.6875753920386007,0.3412698412698413,0.342948411102814,43,Difficult
UA,288,2025-08-08,SNN,240,122,176,0,110,96,1.1704545454545454,173,3.0,0.017341040462427744,0.0,0.7865026364693973,0.10404624277456646,0.29684962641465457,25,Difficult
OO,5395,2025-08-05,GSO,39,34,70,0,26,17,0.6142857142857143,60,3.0,0.05,0.0,0.42657916324856443,0.32857142857142857,0.25171686393999765,115,Difficult
OO,5868,2025-08-06,YWG,68,42,76,0,38,18,0.7368421052631579,64,1.0,0.015625,0.0,0.5471289109871452,0.10491071428571429,0.21734654175761983,190,Medium
OO,4748,2025-08-05,ATW,124,29,50,0,20,0,0.4,38,1.0,0.02631578947368421,0.0,0.24200164068908941,0.17293233082706766,0.13831132383871902,388,Medium
OO,5124,2025-08-02,EAU,61,29,50,0,8,11,0.38,25,0.0,0.0,0.0,0.14634146341463414,0.0,0.048780487804878044,516,Easy
UA,1933,2025-08-12,LAS,528,56,179,0,33,46,0.441340782122905,127,2.0,0.015748031496062992,0.0,0.2660344058999419,0.12598425196850394,0.1306728859561486,347,Medium
UA,293,2025-08-05,LGA,57,51,166,0,22,52,0.4457831325301205,159,4.0,0.025157232704402517,0.0,0.2814374808503909,0.16531895777178796,0.14891881287405961,356,Medium
UA,1834,2025-08-07,TPA,1002,51,166,0,21,67,0.5301204819277109,153,7.0,0.0457516339869281,0.0,0.32584884994523555,0.1830065359477124,0.169618461964316,230,Medium
UA,970,2025-08-02,FCO,571,100,318,0,109,80,0.5943396226415094,251,3.0,0.01195219123505976,0.0,0.27703635526921305,0.08366533864541834,0.12023389797154378,441,Easy
UA,1657,2025-08-09,LGA,635,43,126,0,29,40,0.5476190476190477,126,1.0,0.007936507936507936,0.0,0.28893178893178895,0.04703115814226925,0.11198764902468607,454,Easy
OO,5275,2025-08-01,DLH,99,29,50,0,29,8,0.74,45,0.0,0.0,0.0,0.46608214804891257,0.0,0.1553607160163042,382,Medium
YX,3520,2025-08-13,BDL,936,70,76,0,27,18,0.5921052631578947,70,0.0,0.0,0.0,0.3179712723452226,0.0,0.1059904241150742,442,Easy
UA,563,2025-08-05,EWR,400,62,200,0,28,56,0.42,186,2.0,0.010752688172043012,0.0,0.25922887612797374,0.0706605222734255,0.10996313280046642,446,Easy
UA,1803,2025-08-09,DEN,23,56,179,33,64,86,0.8379888268156425,179,4.0,0.0223463687150838,0.1506849315068493,0.4851275856862449,0.1324229257190151,0.25607848097070307,83,Difficult
UA,980,2025-08-09,DUB,375,150,243,0,140,58,0.8148148148148148,233,3.0,0.012875536480686695,0.0,0.46946946946946944,0.07629947544110634,0.1819229816368586,265,Medium
OO,4789,2025-08-09,FAR,267,34,76,0,38,18,0.7368421052631579,65,1.0,0.015384615384615385,0.0,0.41678520625889043,0.09116809116809117,0.16931776580899385,303,Medium
OO,4645,2025-08-13,FWA,88,29,50,0,34,27,1.22,46,2.0,0.043478260869565216,0.0,0.6976540871339064,0.31262939958592134,0.3367611622399426,19,Difficult
UA,714,2025-08-01,MDT,1429,54,150,0,54,10,0.4266666666666667,118,0.0,0.0,0.0,0.2303520223470057,0.0,0.07678400744900189,546,Easy
UA,2333,2025-08-03,BWI,63,56,179,0,49,74,0.6871508379888268,179,4.0,0.0223463687150838,0.0,0.4905520867564903,0.1005586592178771,0.19703691532478915,232,Medium
YX,3601,2025-08-03,YYZ,52,42,76,0,22,22,0.5789473684210527,76,3.0,0.039473684210526314,0.0,0.41099071207430343,0.17763157894736842,0.1962074303405573,238,Medium
UA,1859,2025-08-03,SNA,167,43,126,0,20,73,0.7380952380952381,125,1.0,0.008,0.0,0.5280112044817927,0.036000000000000004,0.18800373482726426,273,Medium
UA,224,2025-08-13,BZN,23,51,166,28,76,47,0.7409638554216867,149,2.0,0.013422818791946308,0.04354587869362364,0.4079848462771382,0.09651645893256632,0.18268239463444272,231,Medium
UA,2278,2025-08-15,SEA,80,62,200,0,88,60,0.74,194,8.0,0.041237113402061855,0.0,0.48857340720221604,0.061855670103092786,0.18347635910176963,164,Medium
UA,1658,2025-08-02,EWR,405,56,179,0,19,97,0.6480446927374302,173,1.0,0.005780346820809248,0.0,0.3097833492301403,0.04046242774566474,0.11674859232526834,449,Easy
OO,5344,2025-08-15,MBS,106,29,50,0,28,13,0.82,45,2.0,0.044444444444444446,0.0,0.5460526315789473,0.06666666666666668,0.20423976608187133,109,Difficult
UA,1564,2025-08-03,MSP,130,119,179,0,72,34,0.5921787709497207,179,3.0,0.01675977653631285,0.0,0.4207196845218535,0.07541899441340782,0.1653795596450871,355,Medium
G7,4416,2025-08-14,STL,316,29,50,0,29,2,0.62,49,1.0,0.02040816326530612,0.0,0.4583835946924005,0.14625850340136054,0.20154736603125367,292,Medium
OO,5448,2025-08-03,FWA,132,29,50,0,42,20,1.24,49,0.0,0.0,0.0,0.8970588235294118,0.0,0.29901960784313725,35,Difficult
YX,3694,2025-08-09,OMA,47,34,76,0,49,10,0.7763157894736842,76,1.0,0.013157894736842105,0.0,0.44345661450924606,0.07797270955165692,0.17380977468696765,287,Medium
G7,4502,2025-08-13,LEX,55,29,50,0,44,6,1.0,50,2.0,0.04,0.0,0.5646218854728252,0.28761904761904766,0.2840803110306243,45,Difficult
G7,4390,2025-08-08,CHA,54,29,50,0,14,13,0.54,48,0.0,0.0,0.0,0.3516702675752036,0.0,0.11722342252506786,463,Easy
UA,2387,2025-08-07,MCO,78,62,179,0,14,53,0.3743016759776536,146,1.0,0.00684931506849315,0.0,0.20780429998307098,0.0273972602739726,0.0784005200856812,518,Easy
YX,3707,2025-08-09,IND,59,39,76,0,32,5,0.4868421052631579,46,0.0,0.0,0.0,0.24786628733997157,0.0,0.08262209577999052,492,Easy
YX,3604,2025-08-02,CMH,49,39,76,0,56,1,0.75,67,1.0,0.014925373134328358,0.0,0.37195121951219506,0.10447761194029852,0.15880961048416453,317,Medium
YX,3542,2025-08-11,YUL,68,42,76,0,26,13,0.5131578947368421,73,0.0,0.0,0.0,0.33133498235610187,0.0,0.11044499411870062,484,Easy
OO,5444,2025-08-15,LIT,40,29,50,0,19,13,0.64,41,1.0,0.024390243902439025,0.0,0.41672437673130197,0.03658536585365854,0.15110324752832016,269,Medium
UA,2090,2025-08-02,MIA,61,57,166,0,22,104,0.7590361445783133,165,4.0,0.024242424242424242,0.0,0.3774610637672641,0.1696969696969697,0.18238601115474462,245,Medium
YX,3571,2025-08-08,IND,60,34,70,0,40,12,0.7428571428571429,66,1.0,0.015151515151515152,0.0,0.49158337092523563,0.09090909090909091,0.1941641539447755,209,Medium
UA,2059,2025-08-06,PDX,85,56,179,0,65,42,0.5977653631284916,167,4.0,0.023952095808383235,0.0,0.4409787477795227,0.1608212147134303,0.20059998749765098,239,Medium
UA,1989,2025-08-01,BOS,70,56,179,0,34,81,0.6424581005586593,179,4.0,0.0223463687150838,0.0,0.3926984324643061,0.2011173184357542,0.19793858363335345,263,Medium
UA,2011,2025-08-14,YVR,62,60,150,0,52,67,0.7933333333333333,147,2.0,0.013605442176870748,0.0,0.5908055220479829,0.09750566893424036,0.2294370636607411,209,Medium
OO,4780,2025-08-14,CAK,2731,29,50,0,21,6,0.54,45,3.0,0.06666666666666667,0.0,0.3972657820667471,0.4777777777777778,0.29168118661484166,86,Difficult
UA,1933,2025-08-04,LAS,73,56,179,0,51,60,0.6201117318435754,179,1.0,0.00558659217877095,0.0,0.38857155149156536,0.033519553072625705,0.14069703485473037,368,Medium
UA,2202,2025-08-12,IAH,9,56,179,47,34,43,0.4301675977653631,178,1.0,0.0056179775280898875,0.06225165562913907,0.2578226628466854,0.0449438202247191,0.12167271290018121,370,Easy
UA,2232,2025-08-08,MSP,55,51,166,0,53,30,0.5,125,4.0,0.032,0.0,0.3240817683230846,0.192,0.17202725610769487,289,Medium
UA,1741,2025-08-09,JAC,92,43,126,0,55,44,0.7857142857142857,124,2.0,0.016129032258064516,0.0,0.4498069498069498,0.09557945041816009,0.1817954667417033,266,Medium
OO,5493,2025-08-13,ATW,104,29,50,0,49,10,1.18,48,3.0,0.0625,0.0,0.6734664141046189,0.4494047619047619,0.3742903920031269,12,Difficult
UA,845,2025-08-01,GRU,360,155,318,0,220,217,1.3742138364779874,317,4.0,0.012618296529968454,0.0,0.9432203631388422,0.11356466876971609,0.3522616773028528,23,Difficult
UA,1740,2025-08-03,RSW,401,56,179,0,28,77,0.5865921787709497,179,4.0,0.0223463687150838,0.0,0.41661189615511013,0.1005586592178771,0.1723901851243291,336,Medium
UA,2628,2025-08-15,BNA,73,51,166,0,43,13,0.3373493975903614,81,2.0,0.024691358024691357,0.0,0.19927285318559554,0.037037037037037035,0.07876996340754419,518,Easy
OO,5344,2025-08-11,MBS,106,29,50,0,22,20,0.84,42,1.0,0.023809523809523808,0.0,0.5703117814770533,0.07142857142857142,0.21391345096854156,84,Difficult
UA,1531,2025-08-14,DSM,64,43,126,0,81,19,0.7936507936507936,125,4.0,0.032,0.0,0.5910480530504656,0.22933333333333333,0.273460462127933,111,Difficult
UA,622,2025-08-14,DEN,99,87,364,0,89,210,0.8214285714285714,364,1.0,0.0027472527472527475,0.0,0.6122695157677063,0.01968864468864469,0.210652720152117,263,Medium
UA,769,2025-08-15,BCN,480,95,243,0,111,68,0.7366255144032922,238,6.0,0.025210084033613446,0.0,0.4861488720176009,0.03781512605042017,0.17465466602267368,194,Medium
UA,767,2025-08-11,DEN,72,62,200,0,74,25,0.495,200,2.0,0.01,0.0,0.318058493516049,0.030000000000000002,0.116019497838683,469,Easy
UA,1983,2025-08-08,LAX,115,56,179,0,57,82,0.776536312849162,176,1.0,0.005681818181818182,0.0,0.5148123148286559,0.034090909090909095,0.18296774130652163,247,Medium
G7,4380,2025-08-13,SYR,35,29,50,0,23,4,0.54,45,1.0,0.022222222222222223,0.0,0.2864636456360192,0.1597883597883598,0.148750668474793,322,Medium
YX,3635,2025-08-04,MSN,166,34,70,0,20,1,0.3,58,0.0,0.0,0.0,0.17415369805871972,0.0,0.058051232686239906,558,Easy
UA,1363,2025-08-02,LAX,75,62,200,0,45,108,0.765,200,3.0,0.015,0.0,0.3810975609756097,0.105,0.16203252032520324,309,Medium
UA,2652,2025-08-04,RSW,-26,51,166,77,66,59,0.7530120481927711,165,8.0,0.048484848484848485,0.30434782608695654,0.4775910959738199,0.29090909090909095,0.35761600432328916,12,Difficult
UA,758,2025-08-05,EWR,14,56,179,42,42,70,0.6256983240223464,174,2.0,0.011494252873563218,0.2608695652173913,0.4364095489938176,0.07553366174055828,0.25760425865058906,109,Difficult
UA,1634,2025-08-07,IAD,77,56,179,0,54,65,0.664804469273743,174,1.0,0.005747126436781609,0.0,0.42788217369222964,0.022988505747126436,0.15029022647978538,317,Medium
OO,5376,2025-08-05,LEX,77,34,70,0,32,12,0.6285714285714286,69,3.0,0.043478260869565216,0.0,0.438884331419196,0.2857142857142857,0.24153287237782725,131,Difficult
OO,5362,2025-08-07,MKE,96,29,50,0,22,18,0.8,48,3.0,0.0625,0.0,0.5303030303030304,0.25,0.2601010101010101,50,Difficult
UA,2195,2025-08-04,BDL,129,51,166,0,34,38,0.43373493975903615,158,5.0,0.03164556962025317,0.0,0.2637322915921668,0.189873417721519,0.15120190310456194,326,Medium
UA,1742,2025-08-09,JAX,3,51,166,48,74,29,0.6204819277108434,121,4.0,0.03305785123966942,0.2191780821917808,0.3381634646694888,0.19589837771655952,0.2510799748592764,93,Difficult
UA,378,2025-08-13,LAX,46,56,179,10,50,183,1.3016759776536313,176,2.0,0.011363636363636364,0.015552099533437015,0.7470428831797421,0.08170995670995672,0.281434979807712,49,Difficult
OO,5624,2025-08-05,LEX,222,34,76,0,53,1,0.7105263157894737,73,2.0,0.0273972602739726,0.0,0.5094771382928198,0.18003913894324852,0.22983875907868945,157,Medium
UA,563,2025-08-13,EWR,477,62,200,0,39,24,0.315,190,1.0,0.005263157894736842,0.0,0.15040798484627715,0.037844611528822056,0.0627508654583664,508,Easy
OO,5309,2025-08-15,FWA,82,29,50,0,42,13,1.1,50,3.0,0.06,0.0,0.747229916897507,0.09,0.2790766389658356,22,Difficult
UA,2378,2025-08-14,LAX,82,62,200,0,45,16,0.305,113,1.0,0.008849557522123894,0.0,0.21773220747889022,0.06342182890855458,0.09371801212914826,531,Easy
YX,3433,2025-08-06,CVG,320,34,70,0,38,15,0.7571428571428571,69,0.0,0.0,0.0,0.5626234364713627,0.0,0.18754114549045423,276,Medium
G7,4518,2025-08-07,STL,44,29,50,0,26,2,0.56,50,1.0,0.02,0.0,0.34848484848484856,0.08,0.14282828282828286,345,Medium
YX,3468,2025-08-04,BGR,47,34,70,0,30,16,0.6571428571428571,67,2.0,0.029850746268656716,0.0,0.4133758107767413,0.17910447761194032,0.19749342946289386,156,Medium
OO,5383,2025-08-05,TVC,40,29,50,0,38,0,0.76,50,1.0,0.02,0.0,0.5520918785890073,0.13142857142857142,0.22784015000585958,161,Medium
OO,5038,2025-08-06,PLN,4116,29,50,0,18,17,0.7,34,0.0,0.0,0.0,0.5190092165898617,0.0,0.17300307219662056,308,Medium
OO,5568,2025-08-11,MLI,62,29,50,0,31,19,1.0,45,1.0,0.022222222222222223,0.0,0.6872988135749104,0.06666666666666668,0.25132182674719233,35,Difficult
OO,5843,2025-08-15,ECP,-22,34,76,56,18,23,0.5394736842105263,57,2.0,0.03508771929824561,0.2248995983935743,0.34449719346843566,0.05263157894736842,0.20734279026979277,105,Difficult
OO,5643,2025-08-12,CAK,45,29,50,0,29,6,0.7,50,5.0,0.1,0.0,0.45613625758282783,0.8,0.4187120858609426,14,Difficult
UA,786,2025-08-11,BTV,90,46,150,0,52,45,0.6466666666666666,147,4.0,0.027210884353741496,0.0,0.428952451025476,0.0816326530612245,0.17019503469556685,209,Medium
UA,1198,2025-08-03,CUN,98,70,179,0,3,115,0.659217877094972,178,1.0,0.0056179775280898875,0.0,0.4700131449227736,0.025280898876404494,0.16509801459972603,358,Medium
G7,4497,2025-08-09,ROA,60,29,50,0,55,8,1.26,48,1.0,0.020833333333333332,0.0,0.7702702702702704,0.12345679012345677,0.2979090201312424,43,Difficult
OO,5905,2025-08-02,MTJ,54,34,76,0,18,42,0.7894736842105263,76,1.0,0.013157894736842105,0.0,0.3960205391527599,0.09210526315789473,0.16270860077021823,307,Medium
OO,5026,2025-08-02,JST,75,29,50,0,15,11,0.52,27,0.0,0.0,0.0,0.23170731707317072,0.0,0.07723577235772357,502,Easy
OO,5555,2025-08-14,MKE,80,29,50,0,27,5,0.64,26,2.0,0.07692307692307693,0.0,0.4736630478488138,0.5512820512820513,0.341648366376955,46,Difficult
G7,4571,2025-08-05,XNA,80,29,50,0,22,9,0.62,50,2.0,0.04,0.0,0.43150123051681705,0.26285714285714284,0.2314527911246533,150,Medium
UA,1097,2025-08-05,DCA,80,60,166,0,13,34,0.28313253012048195,85,2.0,0.023529411764705882,0.0,0.1413364697510304,0.15462184873949578,0.09865277283017539,461,Easy
UA,1834,2025-08-13,TPA,83,51,166,0,23,67,0.5421686746987951,152,5.0,0.03289473684210526,0.0,0.28777502549905287,0.23652882205513784,0.17476794918473024,251,Medium
UA,1975,2025-08-07,ATL,527,43,126,0,17,56,0.5793650793650794,125,5.0,0.04,0.0,0.36315536315536323,0.16,0.17438512105178774,211,Medium
G7,4458,2025-08-06,LIT,65,29,50,0,32,12,0.88,49,2.0,0.04081632653061224,0.0,0.6563940092165899,0.27405247813411077,0.31014882911690017,63,Difficult
G7,4568,2025-08-04,SCE,49,29,50,0,15,8,0.46,45,0.0,0.0,0.0,0.2813252045563934,0.0,0.09377506818546448,517,Easy
UA,1851,2025-08-14,ALB,85,43,126,0,63,27,0.7142857142857143,125,1.0,0.008,0.0,0.5304153024297777,0.05733333333333333,0.19591621192103703,315,Medium
OO,5447,2025-08-04,PVD,90,34,70,0,19,20,0.5571428571428572,65,0.0,0.0,0.0,0.3463936192156952,0.0,0.11546453973856508,470,Easy
UA,1564,2025-08-07,MSP,-18,51,166,69,68,30,0.5903614457831325,163,1.0,0.006134969325153374,0.22258064516129034,0.37148594377510047,0.024539877300613498,0.20620215541233475,134,Difficult
UA,1030,2025-08-04,ABQ,-50,62,200,112,69,9,0.39,98,3.0,0.030612244897959183,0.4426877470355731,0.23443767046366118,0.1836734693877551,0.2869329622956631,39,Difficult
UA,2417,2025-08-01,SAN,81,56,179,0,63,79,0.7932960893854749,179,4.0,0.0223463687150838,0.0,0.5061784050178212,0.2011173184357542,0.2357652411511918,156,Medium
UA,2155,2025-08-03,LAX,1415,66,234,0,28,134,0.6923076923076923,234,2.0,0.008547008547008548,0.0,0.49434389140271495,0.03846153846153847,0.17760180995475114,307,Medium
UA,1205,2025-08-12,EWR,67,56,179,0,31,100,0.7318435754189944,178,8.0,0.0449438202247191,0.0,0.47953972528460853,0.3595505617977528,0.2796967623607871,73,Difficult
UA,1905,2025-08-11,PIT,76,46,150,0,73,18,0.6066666666666667,148,2.0,0.013513513513513514,0.0,0.3997056930010117,0.04054054054054054,0.14674874451385075,338,Medium
UA,2147,2025-08-05,ALB,103,43,126,0,51,8,0.46825396825396826,115,3.0,0.02608695652173913,0.0,0.3007929997265518,0.1714285714285714,0.15740719038504106,335,Medium
UA,1316,2025-08-13,SRQ,111,43,126,0,30,46,0.6031746031746031,105,2.0,0.01904761904761905,0.0,0.3246648117695764,0.13696145124716555,0.15387542100558063,306,Medium
UA,1377,2025-08-04,MYR,18,43,126,25,27,53,0.6349206349206349,115,0.0,0.0,0.09881422924901186,0.398490879318731,0.0,0.16576836952258095,258,Medium
G7,4185,2025-08-09,STL,70,29,50,0,44,6,1.0,50,0.0,0.0,0.0,0.5945945945945946,0.0,0.1981981981981982,215,Medium
YX,3614,2025-08-12,MCI,174,34,70,0,29,0,0.4142857142857143,49,0.0,0.0,0.0,0.24615025664955673,0.0,0.08205008554985224,428,Easy
OO,5555,2025-08-10,MKE,127,29,50,0,33,26,1.18,48,2.0,0.041666666666666664,0.0,0.8115942028985507,0.40555555555555556,0.40571658615136874,16,Difficult
YX,3551,2025-08-01,SDF,47,39,76,0,48,10,0.7631578947368421,59,2.0,0.03389830508474576,0.0,0.4835045313594678,0.3050847457627119,0.26286309237405986,117,Difficult
UA,1872,2025-08-15,MSP,57,46,150,0,77,28,0.7,150,3.0,0.02,0.0,0.45983379501385035,0.030000000000000002,0.16327793167128346,227,Medium
G7,4574,2025-08-11,YOW,102,37,50,0,27,4,0.62,47,4.0,0.0851063829787234,0.0,0.40945461234249986,0.25531914893617025,0.2215912537595567,73,Difficult
UA,476,2025-08-13,CVG,192,46,150,0,26,6,0.21333333333333335,102,1.0,0.00980392156862745,0.0,0.08893098256350478,0.07049486461251167,0.053141949058672144,517,Easy
OO,4789,2025-08-11,FAR,-25,34,76,59,31,6,0.4868421052631579,62,1.0,0.016129032258064516,0.05847373637264618,0.3120936941821122,0.04838709677419355,0.13965150910965066,371,Medium
G7,4517,2025-08-02,SCE,55,29,50,0,40,4,0.88,48,1.0,0.020833333333333332,0.0,0.4512195121951219,0.14583333333333334,0.19901761517615177,189,Medium
OO,5230,2025-08-01,CRW,45,29,50,0,29,5,0.68,45,0.0,0.0,0.0,0.4209423367442921,0.0,0.14031411224809737,426,Easy
