company_id,flight_number,scheduled_departure_date_local,transfer_bags,origin_bags,transfer_to_origin_ratio
AC,504,2025-08-08,9,0,
AC,504,2025-08-09,27,0,
AC,504,2025-08-10,15,0,
AC,504,2025-08-11,16,0,
AC,504,2025-08-12,16,0,
AC,504,2025-08-13,18,0,
AC,504,2025-08-14,19,0,
AC,504,2025-08-15,16,0,
AC,506,2025-08-15,1,0,
AC,507,2025-08-15,1,0,
AC,508,2025-08-02,20,0,
AC,508,2025-08-03,26,0,
AC,508,2025-08-04,13,0,
AC,508,2025-08-05,39,0,
AC,508,2025-08-06,16,0,
AC,508,2025-08-07,43,0,
AC,508,2025-08-08,14,0,
AC,508,2025-08-09,24,0,
AC,508,2025-08-10,13,0,
AC,508,2025-08-11,38,0,
AC,508,2025-08-12,35,1,35.0
AC,508,2025-08-13,4,0,
AC,508,2025-08-14,15,0,
AC,508,2025-08-15,37,0,
AC,510,2025-08-01,12,0,
AC,510,2025-08-02,21,0,
AC,510,2025-08-03,3,0,
AC,510,2025-08-04,13,0,
AC,510,2025-08-05,17,0,
AC,510,2025-08-06,18,1,18.0
AC,510,2025-08-07,14,0,
AC,510,2025-08-08,11,0,
AC,510,2025-08-09,9,0,
AC,510,2025-08-10,11,0,
AC,510,2025-08-11,8,0,
AC,510,2025-08-12,11,0,
AC,510,2025-08-13,11,0,
AC,510,2025-08-14,9,0,
AC,510,2025-08-15,33,0,
AC,515,2025-08-12,1,0,
AC,522,2025-08-03,5,0,
AC,576,2025-08-04,1,0,
AC,595,2025-08-10,1,0,
AC,613,2025-08-01,1,0,
AC,693,2025-08-12,3,0,
AC,738,2025-08-15,1,0,
AC,788,2025-08-07,1,0,
AC,829,2025-08-10,1,0,
AC,846,2025-08-13,1,0,
AC,915,2025-08-09,3,0,
AC,915,2025-08-14,1,0,
AC,1030,2025-08-06,1,0,
AC,1039,2025-08-13,2,0,
AC,1040,2025-08-13,1,0,
AC,1049,2025-08-01,29,0,
AC,1049,2025-08-02,30,0,
AC,1049,2025-08-03,13,0,
AC,1049,2025-08-04,44,0,
AC,1049,2025-08-05,28,0,
AC,1049,2025-08-06,35,0,
AC,1049,2025-08-07,56,0,
AC,1049,2025-08-08,20,0,
AC,1049,2025-08-09,53,0,
AC,1049,2025-08-10,18,0,
AC,1049,2025-08-11,37,0,
AC,1049,2025-08-12,17,0,
AC,1049,2025-08-13,11,0,
AC,1049,2025-08-14,56,0,
AC,1049,2025-08-15,22,0,
AC,1399,2025-08-06,1,0,
AC,1671,2025-08-05,1,0,
AC,1878,2025-08-09,1,0,
AC,7917,2025-08-09,1,0,
AC,8616,2025-08-12,1,0,
AC,8686,2025-08-01,3,0,
AC,8688,2025-08-14,2,0,
AC,8747,2025-08-02,4,0,
AC,8749,2025-08-10,1,0,
AC,8756,2025-08-14,1,0,
AC,8778,2025-08-12,1,0,
AC,8905,2025-08-01,1,0,
AC,8905,2025-08-08,1,0,
AC,8905,2025-08-09,1,0,
AC,8906,2025-08-01,9,0,
AC,8906,2025-08-02,15,0,
AC,8906,2025-08-03,3,0,
AC,8906,2025-08-04,2,0,
AC,8906,2025-08-05,3,0,
AC,8906,2025-08-06,17,0,
AC,8906,2025-08-07,10,0,
AC,8906,2025-08-08,11,0,
AC,8906,2025-08-09,25,0,
AC,8906,2025-08-10,14,0,
AC,8906,2025-08-11,8,0,
AC,8906,2025-08-12,11,0,
AC,8906,2025-08-13,19,0,
AC,8906,2025-08-14,9,0,
AC,8906,2025-08-15,6,0,
AC,8908,2025-08-01,10,0,
AC,8912,2025-08-01,11,0,
AC,8912,2025-08-02,4,0,
AC,8912,2025-08-03,3,0,
AC,8912,2025-08-04,7,0,
AC,8912,2025-08-05,8,0,
AC,8912,2025-08-06,2,0,
AC,8912,2025-08-07,8,0,
AC,8912,2025-08-08,23,0,
AC,8912,2025-08-09,6,0,
AC,8912,2025-08-10,1,0,
AC,8912,2025-08-11,16,0,
AC,8912,2025-08-12,1,0,
AC,8912,2025-08-13,14,0,
AC,8912,2025-08-14,8,0,
AC,8912,2025-08-15,38,0,
AC,8957,2025-08-10,2,0,
AC,8958,2025-08-01,2,0,
AC,8958,2025-08-02,8,0,
AC,8958,2025-08-03,8,0,
AC,8958,2025-08-04,7,0,
AC,8958,2025-08-05,10,0,
AC,8958,2025-08-06,18,0,
AC,8958,2025-08-07,16,0,
AC,8958,2025-08-08,13,0,
AC,8958,2025-08-09,12,0,
AC,8958,2025-08-10,8,0,
AC,8958,2025-08-11,11,0,
AC,8958,2025-08-12,5,0,
AC,8958,2025-08-13,7,0,
AC,8958,2025-08-14,7,0,
AC,8958,2025-08-15,9,0,
AC,8960,2025-08-01,15,0,
AC,8960,2025-08-02,14,0,
AC,8960,2025-08-03,10,0,
AC,8960,2025-08-04,6,0,
AC,8960,2025-08-05,16,0,
AC,8960,2025-08-06,16,0,
AC,8960,2025-08-07,8,0,
AC,8960,2025-08-08,18,0,
AC,8960,2025-08-09,26,0,
AC,8960,2025-08-10,12,0,
AC,8960,2025-08-11,5,0,
AC,8960,2025-08-12,10,0,
AC,8960,2025-08-13,5,0,
AC,8960,2025-08-14,12,0,
AC,8960,2025-08-15,5,0,
AC,8964,2025-08-01,19,0,
AC,8964,2025-08-02,9,0,
AC,8964,2025-08-03,12,0,
AC,8964,2025-08-04,9,0,
AC,8964,2025-08-05,9,0,
AC,8964,2025-08-06,11,0,
AC,8964,2025-08-07,12,0,
AC,8964,2025-08-08,16,0,
AC,8964,2025-08-09,18,0,
AC,8964,2025-08-10,11,0,
AC,8964,2025-08-11,5,0,
AC,8964,2025-08-12,16,0,
AC,8964,2025-08-13,17,0,
AC,8964,2025-08-14,7,0,
AC,8964,2025-08-15,18,0,
AC,8965,2025-08-08,2,0,
AC,8972,2025-08-02,2,0,
AD,4831,2025-08-10,1,0,
AD,8707,2025-08-07,4,0,
AF,137,2025-08-01,5,0,
AF,137,2025-08-08,6,0,
AF,137,2025-08-10,5,0,
AI,126,2025-08-01,28,0,
AI,126,2025-08-03,11,0,
AI,126,2025-08-04,33,0,
AI,126,2025-08-06,31,0,
AI,126,2025-08-08,26,0,
AI,126,2025-08-10,28,0,
AI,126,2025-08-11,34,0,
AI,126,2025-08-13,31,0,
AI,126,2025-08-14,2,0,
AI,126,2025-08-15,34,0,
AI,127,2025-08-08,2,0,
AM,653,2025-08-02,1,0,
AM,653,2025-08-03,1,0,
AM,653,2025-08-08,1,0,
AM,687,2025-08-03,1,0,
AS,111,2025-08-02,4,0,
AS,111,2025-08-03,13,0,
AS,111,2025-08-05,2,0,
AS,111,2025-08-07,1,0,
AS,111,2025-08-09,1,0,
AS,111,2025-08-13,30,0,
AS,111,2025-08-14,1,0,
AS,111,2025-08-15,6,0,
AS,139,2025-08-01,5,0,
AS,139,2025-08-02,8,0,
AS,139,2025-08-03,2,0,
AS,139,2025-08-04,1,0,
AS,139,2025-08-05,2,0,
AS,139,2025-08-08,14,0,
AS,139,2025-08-09,1,0,
AS,139,2025-08-10,3,0,
AS,139,2025-08-11,7,0,
AS,139,2025-08-12,21,0,
AS,139,2025-08-13,7,0,
AS,139,2025-08-14,6,0,
AS,139,2025-08-15,6,0,
AS,325,2025-08-06,5,0,
AS,325,2025-08-09,1,0,
AS,325,2025-08-13,2,0,
AS,325,2025-08-14,2,0,
AS,328,2025-08-02,2,0,
AS,329,2025-08-09,3,0,
AS,337,2025-08-07,2,0,
AS,337,2025-08-08,1,0,
AS,337,2025-08-09,3,0,
AS,337,2025-08-10,1,0,
AS,337,2025-08-12,1,0,
AS,337,2025-08-13,2,0,
AS,340,2025-08-06,1,0,
AS,407,2025-08-02,3,0,
AS,407,2025-08-03,2,0,
AS,407,2025-08-13,2,0,
AS,408,2025-08-07,1,0,
AS,409,2025-08-03,1,0,
AS,409,2025-08-07,2,0,
AS,413,2025-08-02,2,0,
AS,597,2025-08-11,2,0,
AS,683,2025-08-07,1,0,
AS,683,2025-08-14,1,0,
AS,891,2025-08-04,7,0,
AS,891,2025-08-05,3,0,
AS,891,2025-08-07,4,0,
AS,891,2025-08-09,4,0,
AS,891,2025-08-10,1,0,
AS,891,2025-08-15,2,0,
AS,4695,2025-08-07,1,0,
AV,262,2025-08-10,1,0,
AV,262,2025-08-11,1,0,
AV,263,2025-08-01,11,0,
AV,263,2025-08-02,25,0,
AV,263,2025-08-03,9,0,
AV,263,2025-08-04,3,0,
AV,263,2025-08-05,21,0,
AV,263,2025-08-06,25,0,
AV,263,2025-08-07,17,0,
AV,263,2025-08-08,18,0,
AV,263,2025-08-09,33,0,
AV,263,2025-08-10,17,0,
AV,263,2025-08-11,20,0,
AV,263,2025-08-12,21,0,
AV,263,2025-08-13,36,0,
AV,263,2025-08-14,11,0,
AV,263,2025-08-15,23,0,
AV,409,2025-08-05,3,0,
AV,409,2025-08-09,9,0,
AV,409,2025-08-12,2,0,
AV,409,2025-08-14,1,0,
AV,631,2025-08-01,1,0,
AV,631,2025-08-03,7,0,
AV,631,2025-08-06,14,0,
AV,631,2025-08-08,6,0,
AV,631,2025-08-10,6,0,
AV,631,2025-08-13,13,0,
AV,631,2025-08-15,1,0,
AV,5063,2025-08-13,1,0,
AY,10,2025-08-02,3,0,
AY,10,2025-08-03,1,0,
AY,10,2025-08-08,1,0,
AY,10,2025-08-09,3,0,
AY,10,2025-08-12,2,0,
AY,10,2025-08-15,5,0,
AZ,629,2025-08-02,1,0,
AZ,629,2025-08-13,4,0,
BA,294,2025-08-01,5,0,
BA,294,2025-08-05,2,0,
BA,294,2025-08-07,1,0,
BA,294,2025-08-13,2,0,
BA,296,2025-08-02,1,0,
BA,296,2025-08-10,3,0,
BA,296,2025-08-11,5,0,
BA,296,2025-08-13,2,0,
BA,298,2025-08-05,1,0,
BA,298,2025-08-08,1,0,
BA,298,2025-08-14,2,0,
BA,298,2025-08-15,2,0,
BA,1438,2025-08-06,2,0,
BR,26,2025-08-13,2,0,
BR,55,2025-08-01,8,0,
BR,55,2025-08-02,6,0,
BR,55,2025-08-03,14,0,
BR,55,2025-08-04,1,0,
BR,55,2025-08-05,18,0,
BR,55,2025-08-06,11,0,
BR,55,2025-08-07,16,0,
BR,55,2025-08-08,6,0,
BR,55,2025-08-09,20,0,
BR,55,2025-08-10,15,0,
BR,55,2025-08-11,2,0,
BR,55,2025-08-12,14,0,
BR,55,2025-08-13,11,0,
BR,55,2025-08-14,13,0,
BR,55,2025-08-15,28,0,
BR,382,2025-08-07,3,0,
CA,1316,2025-08-07,1,0,
CM,228,2025-08-06,2,0,
CM,229,2025-08-01,15,0,
CM,229,2025-08-02,18,0,
CM,229,2025-08-04,26,0,
CM,229,2025-08-06,35,0,
CM,229,2025-08-07,37,0,
CM,229,2025-08-08,22,0,
CM,229,2025-08-09,23,0,
CM,229,2025-08-11,25,0,
CM,229,2025-08-13,46,0,
CM,229,2025-08-15,27,0,
CM,236,2025-08-02,2,0,
CM,236,2025-08-05,1,0,
CM,236,2025-08-06,1,0,
CM,236,2025-08-10,5,0,
CM,236,2025-08-11,2,0,
CM,236,2025-08-12,2,0,
CM,236,2025-08-13,15,0,
CM,236,2025-08-14,3,0,
CM,846,2025-08-03,19,0,
CM,846,2025-08-07,5,0,
CM,846,2025-08-10,7,0,
CM,846,2025-08-15,5,0,
CX,801,2025-08-01,2,0,
CX,801,2025-08-03,2,0,
CX,801,2025-08-04,2,0,
CX,801,2025-08-05,3,0,
CX,801,2025-08-06,2,0,
CX,801,2025-08-09,1,0,
CX,801,2025-08-13,8,0,
DL,564,2025-08-02,1,0,
DL,566,2025-08-14,2,0,
DL,631,2025-08-12,2,0,
DL,1085,2025-08-11,1,0,
DL,1147,2025-08-01,1,0,
DL,1147,2025-08-15,1,0,
DL,1178,2025-08-02,2,0,
DL,1178,2025-08-07,0,2,0.0
DL,1241,2025-08-11,1,0,
DL,1247,2025-08-02,2,0,
DL,1247,2025-08-03,1,0,
DL,1324,2025-08-03,1,0,
DL,1324,2025-08-11,1,0,
DL,1328,2025-08-13,2,0,
DL,1456,2025-08-01,2,0,
DL,1456,2025-08-06,1,0,
DL,1456,2025-08-09,1,0,
DL,1477,2025-08-01,4,0,
DL,1477,2025-08-03,1,0,
DL,1477,2025-08-14,2,0,
DL,1533,2025-08-13,7,0,
DL,1554,2025-08-08,1,0,
DL,1602,2025-08-13,5,0,
DL,1716,2025-08-01,5,0,
DL,1716,2025-08-02,5,0,
DL,1739,2025-08-12,3,0,
DL,1765,2025-08-03,4,0,
DL,1902,2025-08-09,3,0,
DL,1902,2025-08-15,1,0,
DL,2039,2025-08-13,3,0,
DL,2231,2025-08-02,3,0,
DL,2231,2025-08-15,1,0,
DL,2348,2025-08-07,0,1,0.0
DL,2348,2025-08-11,2,0,
DL,2358,2025-08-01,1,0,
DL,2358,2025-08-03,3,0,
DL,2358,2025-08-08,1,0,
DL,2646,2025-08-03,1,0,
DL,2879,2025-08-06,1,0,
DL,3214,2025-08-14,1,0,
DL,5220,2025-08-10,1,0,
DL,5220,2025-08-15,1,0,
DL,5227,2025-08-06,1,0,
DL,5227,2025-08-12,1,0,
DL,7862,2025-08-10,1,0,
EI,58,2025-08-06,1,0,
EI,122,2025-08-01,22,5,4.4
EI,122,2025-08-02,4,0,
EI,122,2025-08-03,1,0,
EI,122,2025-08-07,9,1,9.0
EI,122,2025-08-08,8,0,
EI,122,2025-08-09,1,0,
EI,122,2025-08-10,2,0,
EI,122,2025-08-11,1,0,
EI,122,2025-08-12,4,0,
EI,122,2025-08-13,29,0,
EI,122,2025-08-14,12,0,
EI,122,2025-08-15,7,0,
EI,124,2025-08-01,14,0,
EI,124,2025-08-02,25,0,
EI,124,2025-08-03,2,0,
EI,124,2025-08-04,5,0,
EI,124,2025-08-05,11,0,
EI,124,2025-08-06,21,0,
EI,124,2025-08-07,2,0,
EI,124,2025-08-08,5,0,
EI,124,2025-08-09,4,0,
EI,124,2025-08-10,2,0,
EI,124,2025-08-11,9,0,
EI,124,2025-08-12,1,0,
EI,124,2025-08-13,23,0,
EI,124,2025-08-14,9,0,
EI,124,2025-08-15,17,0,
EI,158,2025-08-13,2,0,
EI,385,2025-08-07,1,0,
EI,404,2025-08-14,1,0,
EK,43,2025-08-05,8,0,
EK,236,2025-08-01,106,0,
EK,236,2025-08-02,181,0,
EK,236,2025-08-03,48,0,
EK,236,2025-08-04,138,0,
EK,236,2025-08-05,124,0,
EK,236,2025-08-06,50,0,
EK,236,2025-08-07,62,0,
EK,236,2025-08-08,86,0,
EK,236,2025-08-09,120,0,
EK,236,2025-08-10,73,0,
EK,236,2025-08-11,97,0,
EK,236,2025-08-12,97,0,
EK,236,2025-08-13,108,1,108.0
EK,236,2025-08-14,77,0,
EK,236,2025-08-15,91,0,
EK,6312,2025-08-15,7,0,
ET,376,2025-08-08,1,0,
ET,517,2025-08-11,14,0,
ET,518,2025-08-02,2,0,
ET,574,2025-08-03,2,0,
ET,574,2025-08-04,4,0,
ET,574,2025-08-10,2,0,
ET,574,2025-08-14,2,0,
ET,575,2025-08-01,166,0,
ET,575,2025-08-02,109,0,
ET,575,2025-08-03,197,0,
ET,575,2025-08-04,115,0,
ET,575,2025-08-05,93,0,
ET,575,2025-08-06,173,0,
ET,575,2025-08-07,206,0,
ET,575,2025-08-08,184,0,
ET,575,2025-08-09,83,0,
ET,575,2025-08-10,155,0,
ET,575,2025-08-11,215,0,
ET,575,2025-08-12,163,0,
ET,575,2025-08-13,48,0,
ET,575,2025-08-14,368,0,
ET,575,2025-08-15,246,0,
ET,804,2025-08-11,6,0,
ET,950,2025-08-09,1,0,
ET,955,2025-08-12,2,0,
EY,10,2025-08-12,3,0,
FI,451,2025-08-15,2,0,
FI,852,2025-08-01,4,0,
FI,852,2025-08-03,6,0,
FI,852,2025-08-04,6,0,
FI,852,2025-08-05,4,0,
FI,852,2025-08-07,4,0,
FI,852,2025-08-10,8,0,
FI,852,2025-08-12,2,0,
FI,852,2025-08-13,22,0,
FI,852,2025-08-15,2,0,
FI,853,2025-08-02,4,0,
FI,856,2025-08-01,4,0,
FI,856,2025-08-05,5,0,
FI,856,2025-08-07,1,0,
FI,856,2025-08-08,3,0,
FI,856,2025-08-09,14,0,
FI,856,2025-08-10,1,0,
FI,856,2025-08-12,2,0,
FI,856,2025-08-13,7,0,
FI,856,2025-08-15,6,0,
G7,4173,2025-08-01,13,18,0.7222222222222222
G7,4173,2025-08-03,33,7,4.714285714285714
G7,4173,2025-08-04,21,8,2.625
G7,4173,2025-08-05,16,10,1.6
G7,4173,2025-08-06,19,9,2.111111111111111
G7,4173,2025-08-07,16,13,1.2307692307692308
G7,4173,2025-08-08,25,8,3.125
G7,4173,2025-08-10,13,17,0.7647058823529411
G7,4173,2025-08-11,17,6,2.8333333333333335
G7,4173,2025-08-12,29,14,2.0714285714285716
G7,4173,2025-08-13,16,18,0.8888888888888888
G7,4173,2025-08-14,1,0,
G7,4173,2025-08-15,13,4,3.25
G7,4184,2025-08-01,25,5,5.0
G7,4184,2025-08-03,26,13,2.0
G7,4184,2025-08-04,26,2,13.0
G7,4184,2025-08-05,29,2,14.5
G7,4184,2025-08-07,27,8,3.375
G7,4184,2025-08-08,32,5,6.4
G7,4184,2025-08-10,37,7,5.285714285714286
G7,4184,2025-08-11,30,3,10.0
G7,4184,2025-08-12,17,0,
G7,4184,2025-08-14,26,4,6.5
G7,4184,2025-08-15,24,4,6.0
G7,4185,2025-08-01,24,4,6.0
G7,4185,2025-08-02,53,4,13.25
G7,4185,2025-08-03,30,11,2.727272727272727
G7,4185,2025-08-04,27,4,6.75
G7,4185,2025-08-05,25,9,2.7777777777777777
G7,4185,2025-08-06,19,4,4.75
G7,4185,2025-08-07,33,2,16.5
G7,4185,2025-08-08,31,10,3.1
G7,4185,2025-08-09,44,6,7.333333333333333
G7,4185,2025-08-10,31,8,3.875
G7,4185,2025-08-11,60,5,12.0
G7,4185,2025-08-12,41,2,20.5
G7,4185,2025-08-13,42,1,42.0
G7,4185,2025-08-14,30,7,4.285714285714286
G7,4185,2025-08-15,42,2,21.0
G7,4186,2025-08-01,32,0,
G7,4186,2025-08-02,36,4,9.0
G7,4186,2025-08-03,26,0,
G7,4186,2025-08-04,33,3,11.0
G7,4186,2025-08-05,27,3,9.0
G7,4186,2025-08-06,36,0,
G7,4186,2025-08-07,25,0,
G7,4186,2025-08-08,37,0,
G7,4186,2025-08-09,36,0,
G7,4186,2025-08-10,25,4,6.25
G7,4186,2025-08-11,26,3,8.666666666666666
G7,4186,2025-08-12,38,0,
G7,4186,2025-08-13,28,0,
G7,4186,2025-08-14,31,3,10.333333333333334
G7,4186,2025-08-15,32,1,32.0
G7,4188,2025-08-01,22,6,3.6666666666666665
G7,4188,2025-08-02,23,15,1.5333333333333334
G7,4188,2025-08-03,23,11,2.090909090909091
G7,4188,2025-08-04,16,11,1.4545454545454546
G7,4188,2025-08-05,15,4,3.75
G7,4188,2025-08-06,22,1,22.0
G7,4188,2025-08-07,16,2,8.0
G7,4188,2025-08-08,20,17,1.1764705882352942
G7,4188,2025-08-09,56,3,18.666666666666668
G7,4188,2025-08-10,31,5,6.2
G7,4188,2025-08-11,19,8,2.375
G7,4188,2025-08-12,27,15,1.8
G7,4188,2025-08-13,36,16,2.25
G7,4188,2025-08-14,10,15,0.6666666666666666
G7,4188,2025-08-15,20,10,2.0
G7,4189,2025-08-01,16,8,2.0
G7,4189,2025-08-02,66,2,33.0
G7,4189,2025-08-03,23,4,5.75
G7,4189,2025-08-04,20,3,6.666666666666667
G7,4189,2025-08-05,22,4,5.5
G7,4189,2025-08-06,31,4,7.75
G7,4189,2025-08-07,20,3,6.666666666666667
G7,4189,2025-08-08,12,1,12.0
G7,4189,2025-08-09,20,4,5.0
G7,4189,2025-08-10,31,3,10.333333333333334
G7,4189,2025-08-11,6,2,3.0
G7,4189,2025-08-12,15,4,3.75
G7,4189,2025-08-13,24,2,12.0
G7,4189,2025-08-14,13,3,4.333333333333333
G7,4189,2025-08-15,15,7,2.142857142857143
G7,4194,2025-08-02,36,8,4.5
G7,4194,2025-08-04,25,2,12.5
G7,4194,2025-08-09,31,2,15.5
G7,4194,2025-08-11,34,1,34.0
G7,4380,2025-08-01,18,10,1.8
G7,4380,2025-08-02,35,1,35.0
G7,4380,2025-08-03,50,6,8.333333333333334
G7,4380,2025-08-04,13,9,1.4444444444444444
G7,4380,2025-08-05,19,5,3.8
G7,4380,2025-08-06,18,2,9.0
G7,4380,2025-08-07,9,8,1.125
G7,4380,2025-08-08,18,4,4.5
G7,4380,2025-08-09,27,5,5.4
G7,4380,2025-08-10,17,16,1.0625
G7,4380,2025-08-11,29,7,4.142857142857143
G7,4380,2025-08-12,20,5,4.0
G7,4380,2025-08-13,23,4,5.75
G7,4380,2025-08-14,34,7,4.857142857142857
G7,4380,2025-08-15,35,12,2.9166666666666665
G7,4387,2025-08-01,33,0,
G7,4387,2025-08-02,34,0,
G7,4387,2025-08-03,40,0,
G7,4387,2025-08-04,29,4,7.25
G7,4387,2025-08-05,26,2,13.0
G7,4387,2025-08-06,38,4,9.5
G7,4387,2025-08-07,35,2,17.5
G7,4387,2025-08-08,23,2,11.5
G7,4387,2025-08-09,28,0,
G7,4387,2025-08-10,47,0,
G7,4387,2025-08-11,37,3,12.333333333333334
G7,4387,2025-08-12,33,0,
G7,4387,2025-08-13,37,4,9.25
G7,4387,2025-08-14,41,2,20.5
G7,4387,2025-08-15,34,0,
G7,4389,2025-08-01,27,4,6.75
G7,4389,2025-08-04,30,5,6.0
G7,4389,2025-08-05,25,3,8.333333333333334
G7,4389,2025-08-06,34,5,6.8
G7,4389,2025-08-07,25,2,12.5
G7,4389,2025-08-08,15,11,1.3636363636363635
G7,4389,2025-08-11,27,4,6.75
G7,4389,2025-08-12,37,2,18.5
G7,4389,2025-08-13,12,1,12.0
G7,4389,2025-08-14,24,1,24.0
G7,4389,2025-08-15,36,11,3.272727272727273
G7,4390,2025-08-01,12,12,1.0
G7,4390,2025-08-02,22,13,1.6923076923076923
G7,4390,2025-08-03,14,14,1.0
G7,4390,2025-08-04,16,7,2.2857142857142856
G7,4390,2025-08-05,25,8,3.125
G7,4390,2025-08-06,20,2,10.0
G7,4390,2025-08-07,20,8,2.5
G7,4390,2025-08-08,14,13,1.0769230769230769
G7,4390,2025-08-09,20,12,1.6666666666666667
G7,4390,2025-08-10,17,11,1.5454545454545454
G7,4390,2025-08-11,25,13,1.9230769230769231
G7,4390,2025-08-12,1,0,
G7,4390,2025-08-13,20,4,5.0
G7,4390,2025-08-14,33,5,6.6
G7,4390,2025-08-15,13,15,0.8666666666666667
G7,4391,2025-08-01,36,3,12.0
G7,4391,2025-08-02,54,3,18.0
G7,4391,2025-08-03,31,4,7.75
G7,4391,2025-08-04,37,13,2.8461538461538463
G7,4391,2025-08-05,47,10,4.7
G7,4391,2025-08-06,30,5,6.0
G7,4391,2025-08-07,26,8,3.25
G7,4391,2025-08-08,29,7,4.142857142857143
G7,4391,2025-08-09,54,0,
G7,4391,2025-08-10,17,9,1.8888888888888888
G7,4391,2025-08-11,27,2,13.5
G7,4391,2025-08-12,21,0,
G7,4391,2025-08-13,24,3,8.0
G7,4391,2025-08-14,25,3,8.333333333333334
G7,4391,2025-08-15,40,0,
G7,4395,2025-08-01,25,2,12.5
G7,4395,2025-08-02,36,6,6.0
G7,4395,2025-08-03,27,4,6.75
G7,4395,2025-08-04,28,2,14.0
G7,4395,2025-08-05,26,4,6.5
G7,4395,2025-08-06,26,8,3.25
G7,4395,2025-08-07,16,12,1.3333333333333333
G7,4395,2025-08-08,24,5,4.8
G7,4395,2025-08-09,39,8,4.875
G7,4395,2025-08-10,12,13,0.9230769230769231
G7,4395,2025-08-11,14,0,
G7,4395,2025-08-12,3,0,
G7,4395,2025-08-13,26,9,2.888888888888889
G7,4395,2025-08-14,34,3,11.333333333333334
G7,4395,2025-08-15,10,2,5.0
G7,4406,2025-08-01,30,4,7.5
G7,4406,2025-08-02,26,7,3.7142857142857144
G7,4406,2025-08-03,29,10,2.9
G7,4406,2025-08-04,23,4,5.75
G7,4406,2025-08-05,31,4,7.75
G7,4406,2025-08-06,27,7,3.857142857142857
G7,4406,2025-08-07,38,22,1.7272727272727273
G7,4406,2025-08-08,40,0,
G7,4406,2025-08-09,22,6,3.6666666666666665
G7,4406,2025-08-10,21,6,3.5
G7,4406,2025-08-11,13,15,0.8666666666666667
G7,4406,2025-08-12,15,3,5.0
G7,4406,2025-08-13,25,10,2.5
G7,4406,2025-08-14,34,7,4.857142857142857
G7,4406,2025-08-15,23,13,1.7692307692307692
G7,4416,2025-08-01,22,2,11.0
G7,4416,2025-08-02,50,4,12.5
G7,4416,2025-08-03,38,3,12.666666666666666
G7,4416,2025-08-04,14,1,14.0
G7,4416,2025-08-05,25,5,5.0
G7,4416,2025-08-06,17,10,1.7
G7,4416,2025-08-07,24,8,3.0
G7,4416,2025-08-08,26,6,4.333333333333333
G7,4416,2025-08-09,51,2,25.5
G7,4416,2025-08-10,32,18,1.7777777777777777
G7,4416,2025-08-11,50,2,25.0
G7,4416,2025-08-12,1,0,
G7,4416,2025-08-13,27,4,6.75
G7,4416,2025-08-14,29,2,14.5
G7,4416,2025-08-15,36,8,4.5
G7,4425,2025-08-01,26,6,4.333333333333333
G7,4425,2025-08-02,37,3,12.333333333333334
G7,4425,2025-08-03,47,3,15.666666666666666
G7,4425,2025-08-04,58,1,58.0
G7,4425,2025-08-05,29,2,14.5
G7,4425,2025-08-06,37,2,18.5
G7,4425,2025-08-07,34,5,6.8
G7,4425,2025-08-08,44,5,8.8
G7,4425,2025-08-09,24,1,24.0
G7,4425,2025-08-10,33,4,8.25
G7,4425,2025-08-11,23,0,
G7,4425,2025-08-12,45,5,9.0
G7,4425,2025-08-13,33,4,8.25
G7,4425,2025-08-14,38,2,19.0
G7,4425,2025-08-15,33,1,33.0
G7,4426,2025-08-01,17,7,2.4285714285714284
G7,4426,2025-08-03,26,13,2.0
G7,4426,2025-08-04,16,8,2.0
G7,4426,2025-08-05,12,5,2.4
G7,4426,2025-08-06,15,7,2.142857142857143
G7,4426,2025-08-07,45,9,5.0
G7,4426,2025-08-08,16,9,1.7777777777777777
G7,4426,2025-08-10,26,6,4.333333333333333
G7,4426,2025-08-11,15,9,1.6666666666666667
G7,4426,2025-08-12,21,3,7.0
G7,4426,2025-08-13,26,10,2.6
G7,4426,2025-08-14,33,12,2.75
G7,4426,2025-08-15,13,5,2.6
G7,4429,2025-08-01,29,5,5.8
G7,4429,2025-08-03,38,6,6.333333333333333
G7,4429,2025-08-04,15,2,7.5
G7,4429,2025-08-05,24,1,24.0
G7,4429,2025-08-06,20,4,5.0
G7,4429,2025-08-07,21,3,7.0
G7,4429,2025-08-08,43,6,7.166666666666667
G7,4429,2025-08-10,29,6,4.833333333333333
G7,4429,2025-08-11,39,4,9.75
G7,4429,2025-08-12,17,6,2.8333333333333335
G7,4429,2025-08-13,29,1,29.0
G7,4429,2025-08-14,19,5,3.8
G7,4429,2025-08-15,34,4,8.5
G7,4431,2025-08-01,35,1,35.0
G7,4431,2025-08-03,30,2,15.0
G7,4431,2025-08-04,14,1,14.0
G7,4431,2025-08-05,29,1,29.0
G7,4431,2025-08-06,28,0,
G7,4431,2025-08-07,27,0,
G7,4431,2025-08-08,18,2,9.0
G7,4431,2025-08-10,55,0,
G7,4431,2025-08-11,37,0,
G7,4431,2025-08-12,11,0,
G7,4431,2025-08-13,26,0,
G7,4431,2025-08-14,30,0,
G7,4431,2025-08-15,12,2,6.0
G7,4436,2025-08-01,24,4,6.0
G7,4436,2025-08-02,51,5,10.2
G7,4436,2025-08-03,27,5,5.4
G7,4436,2025-08-04,31,5,6.2
G7,4436,2025-08-05,33,9,3.6666666666666665
